row_number	crash_report_id	street_or_highway	nearest_intersection	traffic_control	type	type_of_roadway	address_sent_to_geocoder	lat_raw	lon_raw	lat_api_best	lon_api_best	distance_btwn_coords_meters	best_coords	reason_for_qa
1278	743768	Atwells Ave	Depasquale Ave	Traffic Control Signal	intersection	Two-Way , Not Divided	Atwells Ave and Depasquale Ave, Providence, RI, USA	NA	NA	41.8235993	-71.4270169	NA	NA	raw coords null but geocoded coords found
1255	745115	Eddy St	Chapman St	Other	intersection	Two-Way , Not Divided	Eddy Street and Chapman Street, Providence, RI, USA	NA	NA	41.7920844	-71.4036396	NA	NA	raw coords null but geocoded coords found
1163	752714	500 Broad St	Pine St	No Controls	premise	Two-Way , Not Divided	500 Broad Street, Providence, RI, USA	NA	NA	41.8108616	-71.420897	NA	NA	raw coords null but geocoded coords found
1164	775754	35 Camp Street	Doyle Ave	No Controls	premise	Two-Way , Not Divided	35 Camp Street, Providence, RI, USA	NA	NA	41.8374411	-71.4034252	NA	NA	raw coords null but geocoded coords found
1153	755230	51 silver spring st	NA	No Controls	premise	Two-Way , Not Divided	51 Silver Spring Street, Providence, RI, USA	NA	NA	41.8454522	-71.4166633	NA	NA	raw coords null but geocoded coords found
1144	756562	N Main St	Frost St	Traffic Control Signal	route	Two-Way , Not Divided	N Main Street and Frost Street, Providence, RI, USA	NA	NA	41.8513298	-71.402373	NA	NA	raw coords null but geocoded coords found
1078	766933	George St	Hope St	Stop Signs	route	Two-Way , Not Divided	George Street and Hope Street, Providence, RI, USA	NA	NA	41.8257801	-71.3972697	NA	NA	raw coords null but geocoded coords found
1073	767835	Branch Ave	Woodward Ave	No Controls	route	Two-Way , Not Divided	Branch Ave and Woodward Ave, Providence, RI, USA	NA	NA	41.8534892	-71.4280628	NA	NA	raw coords null but geocoded coords found
1069	768549	Memorial blvd	Collage St	No Controls	intersection	Two-Way , Not Divided	Memorial Blvd and Collage Street, Providence, RI, USA	NA	NA	41.8253077	-71.4088081	NA	NA	raw coords null but geocoded coords found
1060	769215	Meeting St	Thayer St	No Controls	intersection	Two-Way , Not Divided	Meeting Street and Thayer Street, Providence, RI, USA	NA	NA	41.8291611	-71.4007664	NA	NA	raw coords null but geocoded coords found
1059	769490	Chester St	Broad St	Stop Signs	route	Two-Way , Not Divided	Chester Street and Broad Street, Providence, RI, USA	NA	NA	41.8065063	-71.4200218	NA	NA	raw coords null but geocoded coords found
1058	769622	Dean St	Broadway	Traffic Control Signal	intersection	Two-Way , Not Divided	Dean Street and Broadway, Providence, RI, USA	NA	NA	41.821414	-71.422531	NA	NA	raw coords null but geocoded coords found
1050	772629	164 SUUMMIT ST	NA	No Controls	street_address	Unknown	164 Suummit Street, Providence, RI, USA	NA	NA	41.8234948	-71.3782454	NA	NA	raw coords null but geocoded coords found
1035	777386	South Court	North Main Street	No Controls	route	Two-Way, Divided, Positive Median Barrier	South Court and North Main Street, Providence, RI, USA	NA	NA	41.8289195	-71.4097207	NA	NA	raw coords null but geocoded coords found
1031	777751	45 East Drive	Middle Street	No Controls	premise	Two-Way , Not Divided	45 East Drive, Providence, RI, USA	NA	NA	41.852099	-71.4430392	NA	NA	raw coords null but geocoded coords found
1015	782208	Sabin Street	Empire Street	Traffic Control Signal	intersection	One-Way Trafficway	Sabin Street and Empire Street, Providence, RI, USA	NA	NA	41.8228161	-71.4178655	NA	NA	raw coords null but geocoded coords found
978	787108	Academy Ave	Dover St	No Controls	intersection	Two-Way , Not Divided	Academy Ave and Dover Street, Providence, RI, USA	NA	NA	41.8300641	-71.4441731	NA	NA	raw coords null but geocoded coords found
972	787950	Cambridge Avenue	Academy Avenue	Stop Signs	route	Two-Way , Not Divided	Cambridge Avenue and Academy Avenue, Providence, RI, USA	NA	NA	41.8254949	-71.4434441	NA	NA	raw coords null but geocoded coords found
968	788730	Prairie Avenue	Oxford Avenue	Stop Signs	route	Two-Way , Not Divided	Prairie Avenue and Oxford Avenue, Providence, RI, USA	NA	NA	41.8015958	-71.413116	NA	NA	raw coords null but geocoded coords found
948	791294	Manton Avenue	Westcott Street	Stop Signs	intersection	Two-Way , Not Divided	Manton Avenue and Westcott Street, Providence, RI, USA	NA	NA	41.8337394	-71.4685327	NA	NA	raw coords null but geocoded coords found
932	793244	Allens Avenue	Georgia Avenue	Stop Signs	intersection	Two-Way, Divided, Unprotected (painted>4feet) Medium	Allens Avenue and Georgia Avenue, Providence, RI, USA	NA	NA	41.792156	-71.3970245	NA	NA	raw coords null but geocoded coords found
915	797024	53 Harold Street	Harold St	No Controls	premise	Two-Way , Not Divided	53 Harold Street, Providence, RI, USA	NA	NA	41.8285669	-71.4380996	NA	NA	raw coords null but geocoded coords found
904	797310	Dave Gavitt Way	Broadway	Traffic Control Signal	intersection	One-Way Trafficway	Dave Gavitt Way and Broadway, Providence, RI, USA	NA	NA	41.8221232	-71.4197767	NA	NA	raw coords null but geocoded coords found
901	797718	Pine Street	Lockwood Street	Pavement Markings	route	Two-Way , Not Divided	Pine Street and Lockwood Street, Providence, RI, USA	NA	NA	41.8140786	-71.4180555	NA	NA	raw coords null but geocoded coords found
897	798136	Weybosset St	Eddy St	No Controls	intersection	Two-Way , Not Divided	Weybosset Street and Eddy Street, Providence, RI, USA	NA	NA	41.8226389	-71.4114379	NA	NA	raw coords null but geocoded coords found
889	798844	Smith St	Maude St	No Controls	intersection	Two-Way , Not Divided	Smith Street and Maude Street, Providence, RI, USA	NA	NA	41.8375814	-71.43349	NA	NA	raw coords null but geocoded coords found
839	806817	219 Manton Avenue	219 Manton Avenue	No Controls	premise	Two-Way, Divided, Unprotected (painted>4feet) Medium	219 Manton Avenue, Providence, RI, USA	NA	NA	41.8211748	-71.4477844	NA	NA	raw coords null but geocoded coords found
816	809207	Elmwood Avenue	W. Friendship Street	Traffic Control Signal	intersection	Two-Way, Divided, Unprotected (painted>4feet) Medium	Elmwood Avenue and W. Friendship Street, Providence, RI, USA	NA	NA	41.80989	-71.424073	NA	NA	raw coords null but geocoded coords found
813	809510	118 DUDLEY ST	NA	No Controls	premise	Unknown	118 Dudley Street, Providence, RI, USA	NA	NA	41.8096319	-71.4118003	NA	NA	raw coords null but geocoded coords found
812	809587	Bucklin Street	Whitmarsh Street	No Controls	intersection	Two-Way , Not Divided	Bucklin Street and Whitmarsh Street, Providence, RI, USA	NA	NA	41.8059079	-71.4278013	NA	NA	raw coords null but geocoded coords found
791	811713	100 Butler Drive	100 Butler Drive	No Controls	premise	Two-Way , Not Divided	100 Butler Drive, Providence, RI, USA	NA	NA	41.8418993	-71.3798427	NA	NA	raw coords null but geocoded coords found
788	812012	Sabin Street	West Exchange Street	No Controls	intersection	One-Way Trafficway	Sabin Street and West Exchange Street, Providence, RI, USA	NA	NA	41.8248645	-71.4152876	NA	NA	raw coords null but geocoded coords found
780	812906	Broad Street	Detroit Avenue	No Controls	route	Two-Way , Not Divided	Broad Street and Detroit Avenue, Providence, RI, USA	NA	NA	41.794379	-71.4099112	NA	NA	raw coords null but geocoded coords found
757	815629	Manton Avenue	Chaffee Street	Pavement Markings	intersection	Two-Way, Divided, Unprotected (painted>4feet) Medium	Manton Avenue and Chaffee Street, Providence, RI, USA	NA	NA	41.8187415	-71.4456512	NA	NA	raw coords null but geocoded coords found
753	815744	N. Main Street	Eight Street	No Controls	locality	Two-Way, Divided, Positive Median Barrier	N. Main Street and Eight Street, Providence, RI, USA	NA	NA	41.8239891	-71.4128343	NA	NA	raw coords null but geocoded coords found
747	816052	110 LOCKWOOD ST	NA	No Controls	premise	Unknown	110 Lockwood Street, Providence, RI, USA	NA	NA	41.8113647	-71.4100376	NA	NA	raw coords null but geocoded coords found
708	821292	Valley Street	Hemlock Street	Stop Signs	intersection	Two-Way, Divided, Unprotected (painted>4feet) Medium	Valley Street and Hemlock Street, Providence, RI, USA	NA	NA	41.8304583	-71.4304933	NA	NA	raw coords null but geocoded coords found
664	825127	60 KOSSUTH ST	NA	No Controls	premise	Two-Way , Not Divided	60 Kossuth Street, Providence, RI, USA	NA	NA	41.8218213	-71.4474554	NA	NA	raw coords null but geocoded coords found
660	825482	51 MANTON AVENUE	NA	No Controls	subpremise	Two-Way , Not Divided	51 Manton Avenue, Providence, RI, USA	NA	NA	41.8179414	-71.4440904	NA	NA	raw coords null but geocoded coords found
642	829638	Hope St	Rochambeau Ave	Traffic Control Signal	intersection	Two-Way , Not Divided	Hope Street and Rochambeau Ave, Providence, RI, USA	NA	NA	41.8469319	-71.3960532	NA	NA	raw coords null but geocoded coords found
627	831007	Elmwood Ave	Bellevue Ave	Traffic Control Signal	intersection	Two-Way , Not Divided	Elmwood Ave and Bellevue Ave, Providence, RI, USA	NA	NA	41.8071094	-71.4248921	NA	NA	raw coords null but geocoded coords found
623	831798	Corinth St	Broad St	Stop Signs	intersection	Two-Way , Not Divided	Corinth Street and Broad Street, Providence, RI, USA	NA	NA	41.7948181	-71.4104447	NA	NA	raw coords null but geocoded coords found
607	833975	280 BROAD STREET	NA	No Controls	premise	Two-Way , Not Divided	280 Broad Street, Providence, RI, USA	NA	NA	41.8149485	-71.4202425	NA	NA	raw coords null but geocoded coords found
592	835102	Angell St	Gano St	Traffic Control Signal	intersection	Two-Way , Not Divided	Angell Street and Gano Street, Providence, RI, USA	NA	NA	41.8295909	-71.3909687	NA	NA	raw coords null but geocoded coords found
589	835309	395 Admiral St	NA	No Controls	premise	Two-Way , Not Divided	395 Admiral Street, Providence, RI, USA	NA	NA	41.8468598	-71.4288609	NA	NA	raw coords null but geocoded coords found
570	844423	Bridgham St	Westminster St	Traffic Control Signal	intersection	Two-Way , Not Divided	Bridgham Street and Westminster Street, Providence, RI, USA	NA	NA	41.8169384	-71.4284038	NA	NA	raw coords null but geocoded coords found
528	851034	35 TERMINAL RD	NA	No Controls	premise	Two-Way , Not Divided	35 Terminal Rd, Providence, RI, USA	NA	NA	41.7966332	-71.3890013	NA	NA	raw coords null but geocoded coords found
529	851049	601 N Main St	NA	No Controls	subpremise	Two-Way , Not Divided	601 N Main Street, Providence, RI, USA	NA	NA	41.8372393	-71.4083214	NA	NA	raw coords null but geocoded coords found
513	853381	Ledge St	Silver Spring St	Stop Signs	intersection	Two-Way , Not Divided	Ledge Street and Silver Spring Street, Providence, RI, USA	NA	NA	41.8531992	-71.412629	NA	NA	raw coords null but geocoded coords found
467	856439	775 Cranston Street	NA	No Controls	premise	Unknown	775 Cranston Street, Providence, RI, USA	NA	NA	41.8042947	-71.4391271	NA	NA	raw coords null but geocoded coords found
465	856518	24 MORNING STAR ROAD	NA	No Controls	locality	Two-Way , Not Divided	24 Morning Star Road, Providence, RI, USA	NA	NA	41.8239891	-71.4128343	NA	NA	raw coords null but geocoded coords found
460	856644	Blackstone Bluv	Upton Ave	No Controls	intersection	Two-Way , Not Divided	Blackstone Bluv and Upton Ave, Providence, RI, USA	NA	NA	41.8395728	-71.385763	NA	NA	raw coords null but geocoded coords found
435	858004	Douglas Ave	Fillmore St	No Controls	intersection	Two-Way , Not Divided	Douglas Ave and Fillmore Street, Providence, RI, USA	NA	NA	41.8371944	-71.422311	NA	NA	raw coords null but geocoded coords found
389	863106	Empire St	Broad St	Traffic Control Signal	intersection	Two-Way , Not Divided	Empire Street and Broad Street, Providence, RI, USA	NA	NA	41.8200721	-71.4143573	NA	NA	raw coords null but geocoded coords found
386	863301	Broad Street	Central Street	No Controls	intersection	Two-Way, Divided, Positive Median Barrier	Broad Street and Central Street, Providence, RI, USA	NA	NA	41.8858281	-71.3870525	NA	NA	raw coords null but geocoded coords found
384	863478	Broadway	Knight St	No Controls	route	Two-Way , Not Divided	Broadway and Knight Street, Providence, RI, USA	NA	NA	41.8198212	-71.4293417	NA	NA	raw coords null but geocoded coords found
376	864151	1 AVENUE OF THE ARTS	NA	No Controls	street_address	Two-Way , Not Divided	1 Avenue Of The Arts, Providence, RI, USA	NA	NA	41.8301662	-71.4169972	NA	NA	raw coords null but geocoded coords found
377	864160	Atwells Ave/ Valley Street	NA	Unknown	intersection	Two-Way , Not Divided	Atwells Ave/ Valley Street, Providence, RI, USA	NA	NA	41.8245768	-71.4394736	NA	NA	raw coords null but geocoded coords found
345	868690	Harvest St	rIVER aVE	Stop Signs	intersection	Two-Way , Not Divided	Harvest Street and River Ave, Providence, RI, USA	NA	NA	41.830978	-71.4373567	NA	NA	raw coords null but geocoded coords found
339	869166	Hope St	Olney St	No Controls	intersection	Two-Way , Not Divided	Hope Street and Olney Street, Providence, RI, USA	NA	NA	41.8357179	-71.4015677	NA	NA	raw coords null but geocoded coords found
331	869570	Brown St	Angel St	Stop Signs	intersection	Two-Way , Not Divided	Brown Street and Angel Street, Providence, RI, USA	NA	NA	41.8296461	-71.3859393	NA	NA	raw coords null but geocoded coords found
329	869794	6 Brush Hill Road	6 Brush Hill Road	No Controls	street_address	Two-Way , Not Divided	6 Brush Hill Road, Providence, RI, USA	NA	NA	41.8262014	-71.458655	NA	NA	raw coords null but geocoded coords found
310	872909	330 EDDY ST	SHIP ST	No Controls	street_address	Two-Way , Not Divided	330 Eddy Street, Providence, RI, USA	NA	NA	41.818861	-71.407692	NA	NA	raw coords null but geocoded coords found
304	873055	Chalkstone Avenue	Van Ausdall Street	No Controls	intersection	Two-Way , Not Divided	Chalkstone Avenue and Van Ausdall Street, Providence, RI, USA	NA	NA	41.8339432	-71.4662518	NA	NA	raw coords null but geocoded coords found
265	876982	Broad	Oxford	No Controls	route	Two-Way , Not Divided	Broad and Oxford, Providence, RI, USA	NA	NA	41.8004502	-71.417447	NA	NA	raw coords null but geocoded coords found
250	877641	Atwells Ave	Valley St	Traffic Control Signal	intersection	Two-Way , Not Divided	Atwells Ave and Valley Street, Providence, RI, USA	NA	NA	41.8245768	-71.4394736	NA	NA	raw coords null but geocoded coords found
218	879875	993 Manton Avenue	993 Manton Avenue	No Controls	premise	Two-Way , Not Divided	993 Manton Avenue, Providence, RI, USA	NA	NA	41.8337412	-71.4710291	NA	NA	raw coords null but geocoded coords found
213	880162	NA	NA	No Controls	locality	Two-Way , Not Divided	NA, Providence, RI, USA	NA	NA	41.8239891	-71.4128343	NA	NA	raw coords null but geocoded coords found
207	880389	Francis St	Memorial Blvd	Traffic Control Signal	route	Two-Way , Not Divided	Francis Street and Memorial Blvd, Providence, RI, USA	NA	NA	41.8258972	-71.4153893	NA	NA	raw coords null but geocoded coords found
196	880777	361 RESERVOIR AVE	RESERVOIR AVE	No Controls	street_address	Two-Way , Not Divided	361 Reservoir Ave, Providence, RI, USA	NA	NA	41.7885339	-71.4330063	NA	NA	raw coords null but geocoded coords found
179	881590	South Water St	Dollar St	No Controls	intersection	One-Way Trafficway	South Water Street and Dollar Street, Providence, RI, USA	NA	NA	41.8194222	-71.4030998	NA	NA	raw coords null but geocoded coords found
162	883174	GlOSSOP STREET	WOONASQUATUCKET AVENUE	No Controls	intersection	Two-Way , Not Divided	Glossop Street and Woonasquatucket Avenue, Providence, RI, USA	NA	NA	41.8376124	-71.4704512	NA	NA	raw coords null but geocoded coords found
99	887354	51 SILVER SPRING STREET	NA	No Controls	premise	Two-Way , Not Divided	51 Silver Spring Street, Providence, RI, USA	NA	NA	41.8454522	-71.4166633	NA	NA	raw coords null but geocoded coords found
93	887520	387 CHARLES ST	CHARLES ST	No Controls	street_address	Two-Way , Not Divided	387 Charles Street, Providence, RI, USA	NA	NA	41.843616	-71.417562	NA	NA	raw coords null but geocoded coords found
79	888094	EDDY ST	OXFORD ST	No Controls	intersection	Two-Way, Divided, Unprotected (painted>4feet) Medium	Eddy Street and Oxford Street, Providence, RI, USA	NA	NA	41.8031182	-71.4066724	NA	NA	raw coords null but geocoded coords found
42	889281	264 Weybossett St	Snow St	No Controls	street_address	Two-Way , Not Divided	264 Weybossett Street, Providence, RI, USA	NA	NA	41.8207371	-71.413054	NA	NA	raw coords null but geocoded coords found
36	889449	744 BRANCH AVE	NA	No Controls	street_address	Two-Way , Not Divided	744 Branch Ave, Providence, RI, USA	NA	NA	41.8544786	-71.4305956	NA	NA	raw coords null but geocoded coords found
29	890631	5 ELMWOOD AVE	ELMWOOD AVE	No Controls	premise	Two-Way , Not Divided	5 Elmwood Ave, Providence, RI, USA	NA	NA	41.8125918	-71.4228341	NA	NA	raw coords null but geocoded coords found
25	890782	ELM ST.	EDDY ST.	Stop Signs	route	Two-Way , Not Divided	Elm St. and Eddy St., Providence, RI, USA	NA	NA	41.8182644	-71.4074549	NA	NA	raw coords null but geocoded coords found
20	891094	10 Sims Ave	NA	No Controls	street_address	Two-Way , Not Divided	10 Sims Ave, Providence, RI, USA	NA	NA	41.8270445	-71.4335016	NA	NA	raw coords null but geocoded coords found
3059	145704	UNION AVE	TERRACE AVE	Flashing Traffic Control Signal	route	Two-Way , Not Divided	Union Ave and Terrace Ave, Providence, RI, USA	41.80622	-71.45009	41.8062292	-71.4500952	1.11132395	Not yet determined	raw coords fall outside of city boundary
1513	633703	COLLEGE RD	6TH AVE	No Controls	route	Two-Way , Not Divided	College Rd and 6th Ave, Providence, RI, USA	41.84066	-71.46723	41.8407916	-71.4670156	23.03849144	Not yet determined	raw coords fall outside of city boundary
